,Package_Id,Package Title,serial path(no airport),path_only_attraction,len,nature,outdoor,fatigue,sea,walking,exciting,day,culture,cluster
3991,Earthtory401,아듀 2014!! with 우리가족,"제주보말집,에코랜드 테마파크,낭뜰에쉼팡,제주 절물 자연 휴양림,제주마방목지,서귀포 매일올레시장,남원농협 하나로마트,금호리조트제주,송악산,상원가든,산방산 탄산온천,돈사촌,금호리조트제주,우도,성산 일출봉,섭지코지,비자림,대명리조트 제주,충남식당,휘닉스아일랜드,대명리조트 제주,세화해수욕장,올래국수","에코랜드테마파크,제주절물자연휴양림,마방목지,송악산,산방산탄산온천,우도,성산일출봉,섭지코지,비자림,협재해수욕장",10,2.3,2.8,2.0,1.1,2.2,0.5,2.8,0.2,8
3992,Earthtory402,시부모님과 함께하는 여행,"올래국수,애월 해안도로,놀맨,애월초등학교 더럭분교,,용머리 해안,쇠소깍,서귀포 유람선,용이식당,오는정김밥,정방 폭포,표선세화 해안도로,김영갑 갤러리 두모악,성읍 민속마을,유채꽃재배단지,만장굴,다희연,동문 재래시장,진아떡집,제주 신비의 도로,러브랜드,용두암","애월해안도로,용머리해안,쇠소깍,차귀도유람선,정방폭포,표선세화해안도로,김영갑갤러리두모악,성읍민속마을,성산유채꽃재배단지,만장굴,신비의도로,용두암",12,1.9166666666666667,2.5,1.3333333333333333,1.5833333333333333,1.6666666666666667,0.6666666666666666,2.75,0.5,3
3993,Earthtory403,3131,"용두암,함덕 서우봉 해변,김녕 해수욕장,월정리 해변,만장굴,메이즈랜드,비자림,신양 섭지코지 해변,성산 일출봉,우도등대공원,표선 해비치 해변,천지연 폭포,건강과 성 박물관,용머리 해안,송악산,모슬포항,협재 해수욕장,애월 해안도로","용두암,김녕해수욕장야영장,월정리해변,만장굴,메이즈랜드,비자림,섭지코지,성산일출봉,우도등대,천지연폭포,건강과성박물관,용머리해안,송악산,모슬포항,협재해수욕장,애월해안도로",16,2.125,2.6875,1.625,1.5625,2.0625,0.5625,2.4375,0.5,4
3994,Earthtory404,제주도,"리치 망고,놀맨,봄날카페,협재 해수욕장,오설록 티 뮤지엄,용머리 해안,중문·대포해안 주상 절리대,쇠소깍,성산읍 신풍하동로,성산읍 신풍하동로,우도등대공원,검멀레 해수욕장,서빈백사해수욕장,하하호호카페,성산 일출봉,섭지코지,아쿠아 플라넷 제주,월정리 해변,모래비 카페,성산읍 신풍하동로","협재해수욕장,오설록티뮤지엄,용머리해안,쇠소깍,우도등대,검멀레해변,성산일출봉,섭지코지,아쿠아플라넷제주,월정리해변",10,2.2,2.5,1.7,1.6,2.2,1.0,2.7,0.2,8
3995,Earthtory408,엄마랑 제주여행,"자매국수,제주마방목지,에코랜드 테마파크,해와돌바라기펜션,쇠소깍,오는정김밥,용이식당,천지연 폭포,한스뷔페,성이시돌 목장,새별 오름,리치 망고,이호테우해변,버거 트립,진주식당,신라 면세점 제주","마방목지,에코랜드테마파크,쇠소깍,천지연폭포,성이시돌목장,새별오름,이호테우해수욕장",7,2.4285714285714284,2.857142857142857,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,2.142857142857143,0.1428571428571428,1
3996,Earthtory409,제주듀,"애월 해안도로,놀맨,카멜리아 힐,오설록 티 뮤지엄,사형제 횟집,한림 공원,함덕 서우봉 해변,섭지코지,다희연,동복리 해녀촌,유자편백원_효소욕18000,5·16도로 숲터널,올레길 6코스,서귀포 잠수함,산방산 탄산온천","애월해안도로,카멜리아힐,오설록티뮤지엄,한림공원,섭지코지,5.16도로숲터널,제주올레6코스,서귀포잠수함,산방산탄산온천",9,2.333333333333333,2.333333333333333,1.3333333333333333,1.4444444444444444,2.0,0.6666666666666666,2.333333333333333,0.1111111111111111,4
3997,Earthtory410,1월 1일 -1월 4일 제주도 여행,"동문 재래시장,버거 트립,제주 유리의 성,오설록 티 뮤지엄,사형제 횟집,비자림,우도,맛나 식당,만장굴,모래비 카페,김녕 미로 공원,이중섭 미술관,서귀포 매일올레시장,아일랜드 게코스,중문 향토 5일장,물고기 카페","제주유리의성,오설록티뮤지엄,비자림,우도,만장굴,제주김녕미로공원,이중섭미술관",7,1.7142857142857142,1.7142857142857142,1.4285714285714286,1.0,1.7142857142857142,1.1428571428571428,2.571428571428572,1.0,10
3998,Earthtory411,제주제주제주ㅜ,"제주 리조트,애월 해안도로,애월초등학교 더럭분교,곽지 과물 해변,이호테우해변,만장굴,월정리 해변,함덕 서우봉 해변,자매국수,동문 재래시장,용두암,성산 일출봉,아쿠아 플라넷 제주","제주제트,애월해안도로,이호테우해수욕장,만장굴,월정리해변,용두암,성산일출봉,아쿠아플라넷제주",8,2.375,2.5,1.625,2.125,2.125,1.125,2.625,0.375,5
3999,Earthtory412,엄마랑제주여행,"자매국수,월정리 해변,모래비 카페,카페 인,리치 망고,더포그레이스호텔앤리조트,복자씨 연탄구이,더포그레이스호텔앤리조트,더포그레이스호텔앤리조트,오조해녀의 집,성산포항여객터미널,우두봉,우도등대공원,검멀레 해수욕장,섬사랑,하고수동해수욕장,서빈백사해수욕장,성산포항여객터미널,광치기 해변,섭지코지,동문 재래시장","월정리해변,도두봉,우도등대,검멀레해변,하고수동해변,광치기해변,섭지코지",7,2.7142857142857144,3.0,2.0,2.0,2.2857142857142856,0.7142857142857143,3.0,0.4285714285714285,8
4000,Earthtory413,첫번째 가족여름휴가,"라마다 플라자 제주 오션 프론트,아이스뮤지엄,장춘,산호 전복,난타 제주 전용관,제주 다빈치 뮤지엄,테디베어 박물관 제주,박물관은 살아있다,제주 여미지 식물원,중문 대들보,천제연 폭포,소인국 테마 파크,오설록 티 뮤지엄,돌마을 공원,한림 공원,협재 해수욕장,애월 해안도로,용담 해안도로,용두암,에코랜드 테마파크,트릭 아트 뮤지엄,더베니스랜드,섭지코지,아쿠아 플라넷 제주,성산 일출봉,카페 인,만장굴,김녕 미로 공원,동복리 해녀촌,제주동문수산시장","아이스뮤지엄,테디베어뮤지엄제주,박물관은살아있다,여미지식물원,천제연폭포,소인국테마파크,오설록티뮤지엄,제주돌마을공원,한림공원,협재해수욕장,애월해안도로,용담/용두암해안도로,용두암,에코랜드테마파크,제주베니스랜드,섭지코지,아쿠아플라넷제주,성산일출봉,만장굴,제주김녕미로공원",20,1.8,2.05,1.35,1.25,1.85,1.0,2.5,0.65,10
4001,Earthtory414,제주도 가족여행,"함덕 서우봉 해변,월정리 해변,산굼부리,에코랜드 테마파크,다락마마 게스트하우스,가시아방,우도,용눈이 오름,성읍 민속마을,김영갑 갤러리 두모악,쇠소깍,오성식당,달콤한 소금만들기펜션,달콤한 소금만들기펜션,중앙식당,올레길 10코스,오설록 티 뮤지엄,이니스프리 제주하우스,협재 해수욕장,곽지 과물 해변,바다올레길카라반,바다올레길카라반,애월한담공원,봄날,애월초등학교 더럭분교,애월 해안도로,수두리보말칼국수,동문시장","월정리해변,산굼부리,에코랜드테마파크,우도,용눈이오름,성읍민속마을,김영갑갤러리두모악,쇠소깍,제주올레10코스,오설록티뮤지엄,이니스프리제주하우스,협재해수욕장,애월한담카약,애월해안도로",14,2.071428571428572,2.5,1.6428571428571428,1.3571428571428572,1.8571428571428568,1.0,2.642857142857143,0.4285714285714285,6
4002,Earthtory415,제주도 ,"용두암,용연,그린데이 게스트하우스,서귀포 네거리식당,천지연 폭포,올레길 7코스,외돌개,올레길 8코스,중문·대포해안 주상 절리대,아프리카 박물관,용이식당,슬로시티 게스트하우스 - 호스텔,성산포항여객터미널,성산 일출봉,올레길 1-1코스,우도,서빈백사해수욕장,하고수동해수욕장,우도등대공원,제주시 시외버스터미널","용두암,용연,천지연폭포,제주올레7코스,외돌개,제주올레8코스,아프리카박물관,성산일출봉,제주올레1-1코스,우도,하고수동해변,우도등대",12,2.5,2.75,1.6666666666666667,1.5833333333333333,2.1666666666666665,0.3333333333333333,2.5,0.75,4
4003,Earthtory416,제주도여행 1일~3일차,"용담 해안도로,도두봉,등대와 바당,용두암,제주동문수산시장,삼성혈,관음사,올래국수,한라 수목원,한라산 국립공원,말이랑 흑도새기랑,마구이양구이,사라봉,흑돈가 제주본점,제주마방목지,노루생태관찰원,캐릭월드,남춘 식당,놀맨","용담/용두암해안도로,도두봉,용두암,삼성혈,관음사,한라수목원,한라산국립공원,사라봉,마방목지,노루생태관찰원",10,2.5,2.9,2.0,0.9,2.7,0.2,2.7,0.9,7
4004,Earthtory417,복자 제주여행,"고내촌,애월초등학교 더럭분교,리치 망고,곽지 과물 해변,고내촌,고내촌,카멜리아 힐,이니스프리 제주하우스,오설록 티 뮤지엄,협재 해수욕장,한림 공원,고내촌,고내촌,제주시외버스터미널,성산포항여객터미널,우도,성산 일출봉,유채꽃재배단지,섭지코지,제주시 시외버스터미널","고내봉,고내봉,고내봉,카멜리아힐,이니스프리제주하우스,오설록티뮤지엄,협재해수욕장,한림공원,고내봉,고내봉,우도,성산일출봉,성산유채꽃재배단지,섭지코지",14,2.571428571428572,2.642857142857143,1.5,0.6428571428571429,1.7857142857142858,0.5,2.7142857142857144,0.4285714285714285,4
4005,Earthtory418,제주도여행.,"신창풍차해안도로,협재 해수욕장,리치 망고,애월 해안도로,카카듀,동문 재래시장,삼양 검은모래해변,고래가 될 까페,월정리 해변,구좌풍력발전기,사려니숲길,성산 일출봉,섭지코지,김영갑 갤러리 두모악,사려니숲길,남원읍 남원리,쇠소깍,중문·대포해안 주상 절리대,쉬리의 언덕,용머리 해안,송악산","신창풍차해안도로,협재해수욕장,애월해안도로,월정리해변,사려니숲길,성산일출봉,섭지코지,김영갑갤러리두모악,사려니숲길,쇠소깍,쉬리의언덕,용머리해안,송악산",13,2.1538461538461537,2.6153846153846154,1.6923076923076923,1.3846153846153846,2.3846153846153846,0.7692307692307693,2.3846153846153846,0.3846153846153846,4
4006,Earthtory419,주도,"카멜리아 힐,송악산,제주 유리의 성,아일랜드 게코스,2534-5,맛나식당,우도등대공원,우도,김녕 해수욕장,김녕 미로 공원,동백 동산,비자림,비자림로,,사려니숲길,,애월 해안도로","카멜리아힐,송악산,제주유리의성,우도등대,우도,김녕해수욕장야영장,제주김녕미로공원,동백동산,비자림,비자림,사려니숲길,애월해안도로",12,2.0,2.583333333333333,1.75,1.1666666666666667,2.1666666666666665,0.9166666666666666,2.25,0.4166666666666667,4
4007,Earthtory420,엄마랑,",용두암,애월 해안도로,연화지,협재 해수욕장,송악산,용머리 해안,산방굴사,카멜리아 힐,,중문색달해변,천제연 폭포,중문·대포해안 주상 절리대,약천사,도순다원,외돌개,정방 폭포,천지연 폭포,쇠소깍,표선 해비치 해변,가세 오름,아쿠아 플라넷 제주,성산 일출봉,서빈백사해수욕장,우도,다희연,비자림,월정리 해변,만장굴,함덕 서우봉 해변,별도봉산책로","용두암,애월해안도로,연화못,협재해수욕장,송악산,용머리해안,산방굴사,카멜리아힐,중문색달해변,천제연폭포,약천사,도순다원,외돌개,정방폭포,천지연폭포,쇠소깍,가세오름,아쿠아플라넷제주,성산일출봉,우도,비자림,월정리해변,만장굴,별도봉",24,2.4166666666666665,2.75,1.7083333333333333,1.2916666666666667,2.125,0.4583333333333333,2.5416666666666665,0.5833333333333334,4
4008,Earthtory422,제주도 1박2일,"용두암,한림 공원,중문·대포해안 주상 절리대,천지연 폭포,섭지코지,아쿠아 플라넷 제주,성산 일출봉,만장굴","용두암,한림공원,천지연폭포,섭지코지,아쿠아플라넷제주,성산일출봉,만장굴",7,2.571428571428572,2.4285714285714284,1.7142857142857142,1.1428571428571428,2.4285714285714284,0.2857142857142857,2.2857142857142856,0.4285714285714285,4
4009,Earthtory423,제주도 두번째 스쿠터여행,"비자림,만장굴,동복리 해녀촌,모래비 카페,성산 일출봉,카페 인,성산 일출봉,섭지해녀의 집,섭지코지,쇠소깍,천지연 폭포,중문·대포해안 주상 절리대,산방산 탄산온천,협재 해수욕장,놀맨,동문 재래시장","비자림,만장굴,성산일출봉,성산일출봉,섭지코지,쇠소깍,천지연폭포,산방산탄산온천,협재해수욕장",9,2.4444444444444446,2.6666666666666665,2.0,1.0,1.8888888888888888,0.6666666666666666,2.555555555555556,0.3333333333333333,4
4010,Earthtory424,혼자아닌 혼자 떠나기 !,"산굼부리,용두암,성산 일출봉,성산 일출봉,우도,섭지코지,쇠소깍,외돌개,갯깍 주상절리대,테디베어 박물관 제주,생각하는 정원,협재 해수욕장,애월 해안도로","산굼부리,용두암,성산일출봉,성산일출봉,우도,섭지코지,쇠소깍,외돌개,주상절리대,테디베어뮤지엄제주,생각하는정원,협재해수욕장,애월해안도로",13,2.4615384615384617,2.6923076923076925,2.0,1.2307692307692308,2.076923076923077,0.6153846153846154,2.8461538461538463,0.5384615384615384,8
4011,Earthtory425,제주도3박4일,"오션스위츠 제주호텔,함덕 서우봉 해변,김녕 해수욕장,월정리 해변,고래가 될 까페,명진전복,만장굴,비자림,제주 신비의 도로,러브랜드,흑돼지가 있는 풍경,용두암,오션스위츠 제주호텔,오션스위츠 제주호텔,서빈백사해수욕장,우도,하고수동해수욕장,우도등대공원,우두봉,성산 일출봉,청진동 뚝배기,아쿠아 플라넷 제주,섭지코지,오션스위츠 제주호텔,오션스위츠 제주호텔,용담 해안도로,이호테우해변,애월 해안도로,리치 망고,놀맨,협재 해수욕장,봄날카페,애월초등학교 더럭분교,삼대국수회관 본점,오션스위츠 제주호텔,동문 재래시장,유리네,닐모리동동","김녕해수욕장야영장,월정리해변,만장굴,비자림,신비의도로,용두암,우도,하고수동해변,우도등대,도두봉,성산일출봉,아쿠아플라넷제주,섭지코지,용담/용두암해안도로,이호테우해수욕장,애월해안도로,협재해수욕장",17,2.294117647058824,2.764705882352941,1.8235294117647056,1.7647058823529411,2.3529411764705883,0.7058823529411765,2.647058823529412,0.2941176470588235,8
4012,Earthtory426,제주,"용두암,자매국수,제주동문수산시장,제주 돌문화 공원,용눈이 오름,김영갑 갤러리 두모악,섭지해녀의 집,성산 일출봉,섭지코지,우도,쇠소깍,외돌개","용두암,제주돌문화공원,용눈이오름,김영갑갤러리두모악,성산일출봉,섭지코지,우도,쇠소깍,외돌개",9,2.333333333333333,2.4444444444444446,1.8888888888888888,1.0,2.0,0.4444444444444444,2.6666666666666665,1.1111111111111112,0
4013,Earthtory427,[2015.02.26-03.01] 제주여행,"대우정 식당,하우스레서피당근케이크,오크라,카페 그 곶,산방산초가집,하얏트 리젠시 제주,하얏트 리젠시 제주,제주항공우주박물관,오설록 티 뮤지엄,5월의꽃,옥돔식당,제주감귤호떡,하얏트 리젠시 제주,하얏트 리젠시 제주,김영갑 갤러리 두모악,제주 민속촌 박물관,서연의 집,테라로사 커피,중문·대포해안 주상 절리대,하얏트 리젠시 제주,하얏트 리젠시 제주,섭지코지,청진동 뚝배기,다희연","산방산,제주항공우주박물관,오설록티뮤지엄,김영갑갤러리두모악,제주민속촌,섭지코지",6,1.1666666666666667,1.5,1.3333333333333333,0.8333333333333334,1.5,0.3333333333333333,2.333333333333333,1.5,2
4014,Earthtory428,제주도여행스케줄테스트,"낭뜰에쉼팡,5·16도로 숲터널,한라산 성판악,러브랜드,애월 해안도로,삼도 제주 보쌈,돌하르방식당,용담 해안도로,남춘 식당,용두암,러브랜드,노루생태관찰원,사진카페 꼬엥,말이랑 흑도새기랑,제주 마리나 관광호텔,모던타임 제주브루어리,제주연안여객터미널,제주연안여객터미널,넥슨 컴퓨터 박물관,유리네,늘봄흑돼지,돈사촌,삼사석,김희선 몸국,김희선 몸국,도두봉,바그다드,삼대국수회관 본점,제주 유도회관","5.16도로숲터널,애월해안도로,용담/용두암해안도로,용두암,노루생태관찰원,넥슨컴퓨터박물관,삼사석,도두봉,제주문예회관",9,1.8888888888888888,2.333333333333333,1.6666666666666667,1.3333333333333333,2.111111111111111,0.3333333333333333,2.6666666666666665,1.2222222222222223,0
4015,Earthtory429,제주도행사일정,"애월 해안도로,리치 망고,한림 공원,소인국 테마 파크,서귀포 매일올레시장,매오름,제주 유리의 성,산방산 탄산온천,박물관은 살아있다,믿거나 말거나 박물관,테디베어 박물관 제주,갯깍 주상절리대,제주 월드컵 경기장,빅버거,쇠소깍,표선 해녀의 집,유채꽃재배단지,성읍 민속마을,성읍랜드,제주미니랜드,선녀와 나무꾼 박물관,별빛누리공원,러브랜드,용연","애월해안도로,한림공원,소인국테마파크,매오름,제주유리의성,산방산탄산온천,박물관은살아있다,테디베어뮤지엄제주,주상절리대,쇠소깍,성산유채꽃재배단지,성읍민속마을,성읍랜드,제주베니스랜드,선녀와나무꾼,용연",16,1.3125,1.9375,1.3125,1.0625,0.875,1.3125,2.375,0.9375,11
4016,Earthtory430,제주 여행 2015,"성이시돌 목장,협재 해수욕장,애월초등학교 더럭분교,애월 해안도로,빌라드애월,빌라드애월,제주 방주교회,본태 박물관,테디베어 박물관 제주,서귀포 잠수함,쇠소깍,서연의 집,서귀포칼호텔,서귀포칼호텔,성산포항여객터미널,우도,우도등대공원,아쿠아 플라넷 제주,커피잇수다,다희연,동백 동산,월정리 해변,고래가 될 까페","성이시돌목장,협재해수욕장,애월해안도로,방주교회,본태박물관,테디베어뮤지엄제주,서귀포잠수함,쇠소깍,우도,우도등대,아쿠아플라넷제주,동백동산,월정리해변",13,1.5384615384615383,2.0,1.4615384615384617,1.5384615384615383,1.7692307692307692,1.1538461538461535,2.6923076923076925,0.5384615384615384,11
4017,Earthtory431,2박3일 제주도 여행!!,"제주 절물 자연 휴양림,비자림,만장굴,김녕 미로 공원,일출썬펜션,성산 일출봉,일출썬펜션,성산포항여객터미널,올레길 1-1코스,우두봉,검멀레 해수욕장,하고수동해수욕장,서빈백사해수욕장,올레길 1-1코스,성산포항여객터미널,유채꽃재배단지,섭지코지,제주 민속촌 박물관,쇠소깍,천지연 폭포,844-15,844-15,갯깍 주상절리대,천제연 폭포,제주 여미지 식물원,산방굴사,용머리 해안,오설록 티 뮤지엄,러브랜드","제주절물자연휴양림,비자림,만장굴,제주김녕미로공원,성산일출봉,제주올레1-1코스,도두봉,검멀레해변,하고수동해변,제주올레1-1코스,성산유채꽃재배단지,섭지코지,제주민속촌,쇠소깍,천지연폭포,주상절리대,천제연폭포,여미지식물원,산방굴사,용머리해안,오설록티뮤지엄",21,2.4761904761904763,2.8095238095238093,1.5238095238095235,1.238095238095238,2.0,0.7619047619047619,2.619047619047619,0.5238095238095238,4
4018,Earthtory434,성순선 여사 환갑기념 가족여행,"명진전복,비자림,제주동문수산시장,애월 해안도로,봄날카페,붉은 못 허브팜 버거,협재 해수욕장,새마을금고 제주연수원,새마을금고 제주연수원,섭지해녀의 집,우도,섭지코지,광치기해변,맛나 식당,오라관광제주항공우주호텔,오라관광제주항공우주호텔,용머리 해안,춘심이네,중문·대포해안 주상 절리대,외돌개,정방 폭포,오는정김밥,서귀포 매일올레시장,최고집,목포고을,오라관광제주항공우주호텔,오라관광제주항공우주호텔,카멜리아 힐,올래국수","비자림,애월해안도로,협재해수욕장,우도,섭지코지,광치기해변,용머리해안,외돌개,정방폭포,카멜리아힐",10,2.6,2.9,1.9,1.8,2.4,0.4,2.8,0.2,8
4019,Earthtory435,제주도,"어머니와고등어,김녕 해수욕장,성산 일출봉,성산포항여객터미널,우도도항선선착장,서빈백사해수욕장,하하호호카페,답다니탑망대,하고수동해수욕장,섬사랑,검멀레 해수욕장,우도등대공원,우두봉,우도도항선선착장,성산포항여객터미널,아쿠아 플라넷 제주,산토리니,산토리니,봄날카페,곽지 과물 해변,협재 해수욕장,월령선인장자생지판매소,신창풍차해안도로,수월봉,용머리 해안,제주 여미지 식물원,신라원 중문점,중문·대포해안 주상 절리대,카멜리아 힐,소인국 테마 파크,산방산 탄산온천,산토리니,산토리니,도두봉,용담 해안도로,용두암,제주 신비의 도로,한라산 국립공원,정방 폭포,어진이네,쇠소깍,섭지코지,아쿠아 플라넷 제주","김녕해수욕장야영장,성산일출봉,답다니탑망대,하고수동해변,검멀레해변,우도등대,도두봉,아쿠아플라넷제주,협재해수욕장,신창풍차해안도로,수월봉,용머리해안,여미지식물원,카멜리아힐,소인국테마파크,산방산탄산온천,도두봉,용담/용두암해안도로,용두암,신비의도로,한라산국립공원,정방폭포,쇠소깍,섭지코지,아쿠아플라넷제주",25,2.2,2.56,1.6,1.6,2.08,0.72,2.72,0.36,4
4020,Earthtory436,2박3일 제주도삼형제,"김녕 해수욕장,소낭게스트하우스,다랑쉬오름,월정리 해변,명진영어조합법인,산굼부리,사려니숲길화덕피자,자매국수전문,산방산온천게스트하우스,산방산탄산온천,모슬포항,마라도,모슬포항,동성수산,송악산,이호테우해변","김녕해수욕장야영장,다랑쉬오름,월정리해변,산굼부리,사려니숲길,산방산탄산온천,모슬포항,마라도,모슬포항,송악산,이호테우해수욕장",11,2.0,2.727272727272727,1.5454545454545454,1.6363636363636365,1.818181818181818,0.5454545454545454,1.9090909090909087,0.0909090909090909,1
4021,Earthtory438,제주,"만장굴,김녕 미로 공원,성산 일출봉,섭지코지,산굼부리,쇠소깍,천지연 폭포,중문·대포해안 주상 절리대,천제연 폭포,한림 공원,산방산 탄산온천,우도,서빈백사해수욕장","만장굴,제주김녕미로공원,성산일출봉,섭지코지,산굼부리,쇠소깍,천지연폭포,천제연폭포,한림공원,산방산탄산온천,우도",11,2.636363636363636,2.727272727272727,1.818181818181818,0.7272727272727273,1.818181818181818,0.6363636363636364,2.272727272727273,0.1818181818181818,4
4022,Earthtory440,최종제주도,"용두암,자매국수,제주동문수산시장,제주 돌문화 공원,용눈이 오름,김영갑 갤러리 두모악,섭지해녀의 집,성산 일출봉,섭지코지,광치기 해변,우도,쇠소깍,외돌개,천지연 폭포,서귀포 매일올레시장,이중섭 미술관,갯깍 주상절리대,쉬리의 언덕,제주국제컨벤션센터,오설록 티 뮤지엄,유리네","용두암,제주돌문화공원,용눈이오름,김영갑갤러리두모악,성산일출봉,섭지코지,광치기해변,우도,쇠소깍,외돌개,천지연폭포,이중섭미술관,주상절리대,쉬리의언덕,제주국제컨벤션센터icc,오설록티뮤지엄",16,2.125,2.1875,1.4375,1.25,1.6875,0.375,2.4375,0.9375,0
4023,Earthtory441,설레이는 제주여행,"씨워커 코리아,애월 해안도로,놀맨,협재 해수욕장,카멜리아 힐,중문·대포해안 주상 절리대,852-1,제주곰집,852-1,쇠소깍,성산 일출봉,864-1,섭지코지,아쿠아 플라넷 제주,정방 폭포,천지연 폭포,횟집,852-1,우도,로뎀 가든,고래가 될 까페,만장굴,올래국수","애월해안도로,협재해수욕장,카멜리아힐,쇠소깍,성산일출봉,섭지코지,아쿠아플라넷제주,정방폭포,천지연폭포,우도,만장굴",11,2.363636363636364,2.5454545454545454,1.9090909090909087,1.2727272727272727,2.1818181818181817,0.8181818181818182,2.4545454545454546,0.1818181818181818,4
4024,Earthtory442,제주,"동복리 해녀촌,만장굴,성산 일출봉,섭지코지,아쿠아 플라넷 제주,쇠소깍,이중섭 미술관,위호텔,위호텔,휴애리 자연 생활 공원,서귀포 매일올레시장,천제연 폭포,갯깍 주상절리대,오설록 티 뮤지엄,초콜릿 박물관,산방식당,위호텔,위호텔,중문해녀의집,제주 공룡 랜드,흑돈가 제주본점","만장굴,성산일출봉,섭지코지,아쿠아플라넷제주,쇠소깍,이중섭미술관,휴애리자연생활공원,천제연폭포,주상절리대,오설록티뮤지엄,초콜릿박물관,제주공룡랜드[휴장중]",12,1.9166666666666667,2.0,1.3333333333333333,1.0,1.4166666666666667,1.0,2.5,0.8333333333333334,10
4025,Earthtory443,제주제주,"용두암,함덕 서우봉 해변,김녕 해수욕장,만장굴,해오름식당,보오메 꾸뜨르 호텔,보오메 꾸뜨르 호텔,성산포항여객터미널,우도,성산 일출봉,옛날옛적,아쿠아 플라넷 제주,섭지코지,쇠소깍,정방 폭포,천지연 폭포,서귀포 매일올레시장,중문·대포해안 주상 절리대,용머리 해안,송악산,오설록 티 뮤지엄,신창풍차해안도로,협재 해수욕장,놀맨,리치 망고,애월 해안도로,요리하는 목수,이호테우해변,용담 해안도로","용두암,김녕해수욕장야영장,만장굴,우도,성산일출봉,아쿠아플라넷제주,섭지코지,쇠소깍,정방폭포,천지연폭포,용머리해안,송악산,오설록티뮤지엄,신창풍차해안도로,협재해수욕장,애월해안도로,이호테우해수욕장,용담/용두암해안도로",18,2.4444444444444446,2.6666666666666665,1.6111111111111112,1.6111111111111112,2.055555555555556,0.7222222222222222,2.388888888888889,0.2222222222222222,4
4026,Earthtory445,제주 태교 여행,"용연,용담 해안도로,애월 해안도로,협재 해수욕장,신창풍차해안도로,신창풍차해안도로,오설록 티 뮤지엄,중문·대포해안 주상 절리대,천지연 폭포,쇠소깍,김영갑 갤러리 두모악,중문·대포해안 주상 절리대,비자림,섭지코지,성산 일출봉,우도,월정리 해변","용연,용담/용두암해안도로,애월해안도로,협재해수욕장,신창풍차해안도로,신창풍차해안도로,오설록티뮤지엄,천지연폭포,쇠소깍,김영갑갤러리두모악,비자림,섭지코지,성산일출봉,우도,월정리해변",15,2.1333333333333333,2.6666666666666665,1.6666666666666667,1.4666666666666666,2.1333333333333333,0.7333333333333333,2.333333333333333,0.2666666666666666,4
4027,Earthtory446,가족 제주여행,"올래국수,용연,아쿠아 플라넷 제주,섭지코지,우도,만장굴,산방산 탄산온천,모슬포 토요시장,제주 전쟁 역사 평화 박물관,오설록 티 뮤지엄,성이시돌 목장,천제연 폭포,칠돈가,제주 레일 바이크,에코랜드 테마파크,서귀포 자연휴양림,엉또 폭포,천지연 폭포,쇠소깍,제주 세계자연유산센터,제주 민속자연사 박물관,놀맨,리치 망고","용연,아쿠아플라넷제주,섭지코지,우도,만장굴,산방산탄산온천,오설록티뮤지엄,성이시돌목장,천제연폭포,제주레일바이크,에코랜드테마파크,서귀포자연휴양림,엉또폭포,천지연폭포,쇠소깍,제주세계자연유산센터,민속자연사박물관",17,1.8235294117647056,2.117647058823529,1.411764705882353,1.0588235294117647,1.588235294117647,0.7058823529411765,2.235294117647059,0.4117647058823529,1
4028,Earthtory447,제주!,"동문 재래시장,러브랜드,에코랜드 테마파크,월정리 해변,명진전복,월정리 해변,성산 일출봉,섭지코지,용눈이 오름,섭지코지,협재 해수욕장,하모해수욕장","에코랜드테마파크,월정리해변,월정리해변,성산일출봉,섭지코지,용눈이오름,섭지코지,협재해수욕장,협재해수욕장",9,2.4444444444444446,3.0,2.0,1.6666666666666667,2.6666666666666665,0.7777777777777778,2.888888888888889,0.2222222222222222,8
4029,Earthtory448,제주도여행,"만장굴,우도,하하호호카페,성산 일출봉,라임오렌지빌,쇠소깍,천제연 폭포,오설록 티 뮤지엄,에코랜드 테마파크,산굼부리,라임오렌지빌,라임오렌지빌,협재 해수욕장,애월 해안도로,리치 망고,살롱 드 라방,자매국수","만장굴,우도,성산일출봉,쇠소깍,천제연폭포,오설록티뮤지엄,에코랜드테마파크,산굼부리,협재해수욕장,애월해안도로",10,2.5,2.7,1.8,1.0,1.9,0.9,2.4,0.2,4
4030,Earthtory452,제주도여행,"애월 해안도로,애월초등학교 더럭분교,오설록 티 뮤지엄,대포동,중문·대포해안 주상 절리대,서귀포 매일올레시장,춘심이네,대포동,대포동,중문 승마클럽,쇠소깍,일출 랜드,광치기 해변,섭지코지,올인 하우스 테마 파크,김녕 미로 공원,동문 재래시장","애월해안도로,오설록티뮤지엄,라온승마클럽,쇠소깍,일출랜드,광치기해변,섭지코지,제주김녕미로공원",8,2.125,2.75,1.5,1.25,1.375,1.75,2.625,0.125,6
