,alltag,contentsid,title,address,roadaddress,tag,introduction,latitude,longitude,postcode,phoneno,contentscd.value,contentscd.label,contentscd.refId,region1cd.value,region1cd.label,region1cd.refId,region2cd.value,region2cd.label,region2cd.refId,repPhoto.descseo,repPhoto.photoid.photoid,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수
815,수산리,CNTS_200000000010335,물뫼힐링팜,제주특별자치도 제주시 애월읍 수산리 357-1,제주특별자치도 제주시 애월읍 예원로 51,"수산리,자연경관,체험,마을관광,웰니스,어트랙션","물뫼힐링팜은 제주시 애월읍 수산리에 위치하며, 지역명인 수산(물 수, 뫼 산)에서 붙여진 명칭이다.",33.4642262,126.3966261,,010-8703-2478,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,물뫼힐링팜,2019022571110.0,https://api.cdn.visitjeju.net/photomng/imgpath/202007/01/2b3c0a8a-a30b-4cc1-af66-66cd6d2e4683.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202007/01/a11e32f0-c372-4368-9c2d-16d5646509b9.jpg,4777.0
816,"부모,친구,커플,혼자,경관/포토,휴식/힐링,액티비티,아주 어려움",CNTS_000000000018521,신대산전망대,제주특별자치도 제주시 추자면 예초리,제주특별자치도 제주시 추자면 예초리,"부모,친구,커플,혼자,경관/포토,휴식/힐링,액티비티,체험,레저/체험,포토스팟,어트랙션",신대산에 있는 전망대,33.954597,126.34063,,--,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,32.0,추차도,region3>32,Sindaesan Observatory,3251.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/74cead99-fa88-45c8-a5f2-db3dd8e161b6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/87602a57-cea2-4ba9-965b-2ebd5c2f11d3.jpg,4741.0
817,"문화유적지,문화관광,역사유적,음료대,유도 및 안내시설,아주 어려움",CONT_000000000500700,화북비석거리,제주특별자치도 제주시  화북1동 4008,제주특별자치도 제주시  화북1동 4008,"문화유적지,문화관광,역사유적",지방관리들의 치적을 기념하는 비가 많이 서 있는 거리,33.521500842269354,126.56004561000364,,064-728-8662,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,Stele Street of Hwabuk ,20367.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/278cacb5-0bbd-4507-accf-150b7d409324.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/93b5f512-9ff9-4754-aa31-4ecc78a06440.jpg,4740.0
818,"커플,친구,아이,맑음,오름,공용주차장,화장실",CONT_000000000500145,독자봉,제주특별자치도 서귀포시 성산읍 신산리 1785,제주특별자치도 서귀포시 성산읍 신산리 1785,"커플,친구,아이,맑음,오름,자연경관,어린이",20분이면 둘러볼 수 있는 편안한 오름,33.3877114,126.85417740000004,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,Dojabong Volcanic Cone,17463.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1a983f50-2fda-43f3-9cd3-a81328bbfa48.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b46ca2a1-ae99-4ccc-9def-659ba06edcdd.jpg,4721.0
819,"혼자,친구,맑음,오름",CONT_000000000500515,입산봉(삿갓오름),제주특별자치도 제주시 구좌읍 김녕리 1033-19,제주특별자치도 제주시 구좌읍 김녕리 1033-19,"혼자,친구,맑음,오름,자연경관,도보여행,도보",망자들의 안식처 입산봉,33.54863,126.756676,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,Ipsanbong (Satgat Oreum Volcanic Cone),19368.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bd1d1ddc-de1a-4580-b483-79fcaef25049.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/56b55465-beb0-4adf-bb81-d83a2623a925.jpg,4711.0
820,"커플,친구,일몰,올레,문화유적지,포구,공용주차장,아주 어려움",CNTS_000000000021060,월령포구,제주특별자치도 제주시 한림읍 월평리,제주특별자치도 제주시 한림읍 월평리,"커플,친구,일몰,올레,문화유적지,포구,자연경관,역사유적",국내 유일한 선인장 자생지 월령리,33.37863,126.21653,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,월령포구,10511.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6b7d7848-39e3-4258-9420-3ceb1169ec17.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7b515d2e-060e-4e38-afdc-da461d9c3aac.jpg,4707.0
821,"걷기/등산,흐림,봄,가을",CNTS_000000000021434,천주교 순례길 - 김기량길,제주특별자치도 제주시 조천읍 조천리 3192-1,제주특별자치도 제주시 조천읍 조천2길 19,"걷기/등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션",조천 성당부터 복자 김기량 펠릭스베드로 순교헌양비까지 순례자길,33.532906,126.63163,63331,070-8870-4578,c1,관광지,contentscd>c1,region1,제주시,region>region1,15.0,조천,region1>15,천주교 순례길 - 김기량길,11287.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3674d610-0710-4b0d-b48d-7110cb1b54d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c9d69e66-f2e2-4b8b-8d76-cd4eb914e212.jpg,4674.0
822,문화유적지,CNTS_000000000019117,엄바위장승,제주특별자치도 제주시 추자면 예초리 332,제주특별자치도 제주시 추자면 예초리 332,"문화유적지,문화관광,역사유적,어트랙션",억발장사라고도 불리는 장승으로 주민들이 소원을 비는 장승,33.952473,126.32899,,--,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,32.0,추차도,region3>32,엄바위장승,4406.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dafdc92b-33c1-4ed1-9586-c322ce43b960.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1dc47ee0-9dc7-4656-9972-a5c0aa272002.jpg,4668.0
823,문화유적지,CNTS_000000000019450,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,제주특별자치도 제주시 한림읍 금능리 1649,"문화유적지,문화관광,역사유적",제주특별자치도 제주시 한림읍 금능리에 있는 조선 시대 명월진 소속의 연대.,33.387947,126.22378,,064-728-2731,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,Baeryeong Signaling Site,5315.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ddb2138b-4c09-4c0b-b386-b7ab5e51794b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c09c1db2-b223-467b-9e4e-41d4bd1e08ed.jpg,4668.0
824,"오름,부모,커플,혼자,친구,아이",CONT_000000000500369,소수산봉(족은물뫼),제주특별자치도 서귀포시 성산읍 고성리 887,제주특별자치도 서귀포시 성산읍 고성리 887,"오름,부모,커플,혼자,친구,아이,자연경관,어린이",아름다운 일출봉과 광치기 해안을 볼 수 있는 곳,33.43848758953042,126.90182065338138,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,Sosusanbong Volcanic Cone (Jokeunmulmoe),18591.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/723f4cb4-fc35-4143-a188-dc1ea2b75aaa.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c3a2e3b2-3488-421b-9f6f-543acfec99ae.jpg,4663.0
825,"일몰,오름,걷기/등산",CONT_000000000500159,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,제주특별자치도 서귀포시 대정읍 상모리 153,"일몰,오름,걷기/등산,자연경관,도보여행,도보",한 폭의 그림과같은 경치를 간직한 동알오름,33.207508,126.28816,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,Dongal Oreum Volcanic Cone,17534.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5a9fb3de-c52e-453c-b85e-37cacd348016.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/87997a7d-becf-4f29-905c-812fba024cc3.jpg,4662.0
826,"경관/포토,맑음,사계절",CNTS_000000000021642,가파초등학교 마라분교장,제주특별자치도 서귀포시 대정읍 가파리 696,제주특별자치도 서귀포시 대정읍 마라로 58,"경관/포토,맑음,사계절,포토스팟,어트랙션",포토존으로 인기있는 가파초등학교 마라 분교장.,33.119247,126.26694,63515,--,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,33.0,마라도,region3>33,가파초등학교 마라분교장,11638.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/de796d05-c002-4a7a-83df-15517bce3cc5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/514eaee3-ad31-4bad-bff2-ea0ea20bc316.jpg,4660.0
827,"문화유적지,사계절,올레,해변,커플,친구",CNTS_000000000021511,온평리 환해장성,제주특별자치도 서귀포시 성산읍 온평리 66-2,제주특별자치도 서귀포시 성산읍 환해장성로 732,"문화유적지,사계절,올레,해변,커플,친구,자연경관,문화관광,역사유적",역사가 숨쉬는 환해장성,33.418377,126.91146,63633,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,17.0,성산,region2>17,온평리 환해장성,11445.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4a7fe0af-b3d9-48c8-9a9f-9e4fabebead7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f86bc15e-e6d7-4f01-9e43-d83c84747206.jpg,4648.0
828,"맑음,걷기/등산,오름,자연경관,도보여행,도보,공용주차장,화장실",CNTS_200000000008011,느지리오름(망오름),제주특별자치도 제주시 한림읍 상명리 산 5,제주특별자치도 제주시 한림읍 상명리 산 5,"맑음,걷기/등산,오름,자연경관,도보여행,도보",한림 16절경 '상명망봉'에 ,33.3653429,126.26137670000004,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,느지리오름,2018052311397.0,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/a809a81b-e7b7-426a-85f8-c242dbc6f9f8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/31971fd8-d2aa-4239-bcb0-868bf4724e68.jpg,4640.0
829,"혼자,친구,맑음,추자도",CNTS_000000000019113,상추자항,제주특별자치도 제주시 추자면 대서리 147-5,제주특별자치도 제주시 추자면 추자로 39,"혼자,친구,맑음,추자도",굴비축제가 열리기도 하는 추자도의 항구,33.962449,126.2955716,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,Upper Chujado Island Harbor,4390.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/57c915d5-6ac1-4edf-ac53-54634f1aef37.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c0a0e07c-d85a-43f6-92fb-f1352f32c301.gif,4636.0
830,"해변,드라이브,커플,맑음",CNTS_000000000021635,삼양해안도로,제주특별자치도 제주시 삼양2동,제주특별자치도 제주시 삼양2동,"해변,드라이브,커플,맑음,자연경관",짧지만 강렬한 아름다움,33.52099,126.58382,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,삼양해안도로,2019022595346.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/23/d524c99e-fdc0-4f3a-8b7c-1dca5a1f3668.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/23/f3a237c1-63fb-429b-8963-51e9ba0fc50d.JPG,4626.0
831,"커플,혼자,친구,맑음,오름,가을,자연경관,도보여행,도보,아주 어려움",CONT_000000000500013,가문이오름(감은이오름),제주특별자치도 서귀포시 표선면 가시리 산 158,제주특별자치도 서귀포시 표선면 남조로 1487-73,"커플,혼자,친구,맑음,오름,가을,자연경관,도보여행,도보",숲이 우거져 검게 보인다고 해서 붙여진 가문이오름,33.3708091,126.6935196,,064-760-2913,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,Gamuni Oreum Volcanic Cone (Gameuni Oreum Volcanic Cone),16965.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/053450e8-8370-4b58-a606-fcd63098d962.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5347f00e-4645-40d8-a0ca-e01b5dd51c51.jpg,4623.0
832,"문화유적지,아주 어려움",CONT_000000000500154,동계 정온 유허비,제주특별자치도 서귀포시 대정읍 안성리,제주특별자치도 서귀포시 대정읍 안성리,"문화유적지,문화관광,역사유적,어트랙션","제주 오현의 한사람, 동계 정온 선생의 유허비",33.250454,126.27403,,064-760-2505,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,Memorial Stone for Donggye Jeong On,17512.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9055a7ba-63aa-481a-a086-da8c4ca2afc7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/fcdee0a8-2a82-49b4-bd4e-7dd97b425e5e.jpg,4612.0
833,"테마공원,실내+실외",CNTS_200000000009866,목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 성읍리 2873,제주특별자치도 서귀포시 표선면 번영로 2454,"테마공원,자연경관,실내관광지,체험,어린이,어트랙션","탁 트인 경치를 품은 목장카페 드르쿰다는 동물 먹이주기와 승마, 카트, 이색 자전거 체험까지 즐길 거리가 많은 곳이다. 번영로 대로변에 위치해 찾기 쉽고 편안한 카페와 체험장이 한 공간에 있어 이용하기 편하다. 카페 전망창 너머로는 푸른 들판이 펼쳐진다. ",33.4091347,126.7701478,,064-787-5220,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,목장카페 드르쿰다,2019022569293.0,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/d3a1caf2-87b3-4329-8576-4c745eba7f89.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202002/21/69b8c660-5a19-4e66-b727-b9c68fd043bb.JPG,4608.0
834,"골프,액티비티,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설",CNTS_000000000019475,제주레이크힐스컨트리클럽,제주특별자치도 서귀포시 중문동 산 5,제주특별자치도 서귀포시 산록남로 1391 (중문동),"골프,액티비티,체험,레저/체험,어트랙션",제주의 특성을 고스란히 코스에 옮겨놓은 환경친화적 골프장,33.306812,126.43271,,064-738-8858,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,24.0,중문,region2>24,제주레이크힐스컨트리클럽,2019022559004.0,https://api.cdn.visitjeju.net/photomng/imgpath/201908/02/85b3e284-1f3f-4114-8d12-ada329da56a8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/02/af5567dc-166a-4937-9d60-dc029619d666.jpg,4600.0
835,"걷기/등산,흐림,봄,가을",CNTS_000000000021378,제주불교성지 순례길 절로가는길 - 선정의 길,제주특별자치도 서귀포시 상효동 산 86-13,제주특별자치도 서귀포시 516로771번길 59,"걷기/등산,흐림,봄,가을,문화관광,도보여행,도보,어트랙션",어리석음에서 벗어난 지혜의 길,33.319935,126.59309,63577,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,제주불교성지 순례길 절로가는길 - 선정의 길,11175.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a40f8602-2f44-4162-82cb-e794fe88a36f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5fc4a270-871c-45cc-aa09-a80539906077.jpg,4600.0
836,"포구,해변,문화유적지,아주 어려움",CNTS_000000000021006,대포포구,제주특별자치도 서귀포시 대포동,제주특별자치도 서귀포시 대포로,"포구,해변,문화유적지,자연경관,역사유적",해상 교통의 요지 대포포구,33.243515,126.43522,63543,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,대포포구,2019022594004.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/10/aae29585-3cbe-46fd-a354-2b595548e43b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/10/33a074c8-282f-419e-ab63-14e1a7c949c4.jpg,4596.0
837,"액티비티,맑음",CNTS_000000000018867,등머을레져,제주특별자치도 제주시 우도면 연평리 1737-13,제주특별자치도 제주시 우도면 우도해안길 70,"액티비티,맑음,체험,레저/체험,수상레저,어트랙션",우도에 위치한 할머니 할아버지가 운영하시는 등머을레져입니다.,33.49268,126.95172,63365,011-9503-1814,c1,관광지,contentscd>c1,region3,섬 속의 섬,region>region3,31.0,우도,region3>31,등머을레져,3817.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3caddbd1-9360-4f74-bfe0-79af3fa75139.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f8c87aa6-5f31-4169-9a45-f5658db0933e.jpg,4594.0
838,"커플,친구,맑음,오름",CONT_000000000500596,족은바리메,제주특별자치도 제주시 애월읍 상가리 산 124,제주특별자치도 제주시 애월읍 상가리 산 124,"커플,친구,맑음,오름,자연경관",능선 탐방로가 좋은 족은바리메 오름,33.44355791882487,126.35334894819334,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,Jokeunbarime Volcanic Cone,19867.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/11b618db-0fbe-4f1c-a102-adc1003ce60c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f86a93a6-11b6-4665-9c81-62484abfabe5.jpg,4576.0
839,"지질공원,해변,혼자,맑음,공용주차장,아주 어려움",CNTS_000000000021390,김녕항,제주특별자치도 제주시 구좌읍 김녕리 4074-2,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,"지질공원,해변,혼자,맑음,자연경관",요트를 타고 푸른 제주 바다의 물살을 가르며 달리다,33.558033,126.74019,63357,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,16.0,구좌,region1>16,김녕항,11190.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0c0ca26a-95bd-49c8-96de-7ac8c2ddb2d2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7fe642c2-de06-47e7-84e0-6cacd893470d.jpg,4572.0
840,"맑음,문화유적지,사계절,유도 및 안내시설",CONT_000000000500375,송계순집터,제주특별자치도 서귀포시 대정읍 안성리 1681-1,제주특별자치도 서귀포시 대정읍 안성리 1681-1,"맑음,문화유적지,사계절,자연경관,문화관광,역사유적,어트랙션",추사가 대정에 와서 처음 머문 집터,33.25089,126.27759,,064-760-2505,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,"Site of Song Gye-sun’s House,",18664.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b0ff5a47-b970-4036-9fe7-18523014a073.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/729d92ef-2b69-493d-a93a-55fb17c7f478.jpg,4568.0
841,"경관/포토,미술/박물관,체험관광,실내,사계절,실내관광지,포토스팟,어트랙션",CNTS_200000000008025,산지천갤러리,제주특별자치도 제주시 일도1동 1247,제주특별자치도 제주시 중앙로3길 36,"경관/포토,미술/박물관,체험관광,실내,사계절,실내관광지,포토스팟,어트랙션","제주 사진가 또는 제주 출신의 사진사적 성취를 이룬 작고・작가의 작품을 전시하는 사진 전문 갤러리
",33.5151351,126.5284001,,064-725-1208,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,산지천 갤러리,2018052311530.0,https://api.cdn.visitjeju.net/photomng/imgpath/201812/19/8ec9a988-8018-4519-a1bc-e5c4836e72c1.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/32c6f06e-7526-45f8-851a-7bcb2368b312.JPG,4557.0
842,"혼자,친구,맑음,경관/포토,휴식/힐링,액티비티,오름,사계절,자연경관,체험,도보여행,도보,레저/체험,포토스팟,어트랙션",CONT_000000000500194,모지오름,제주특별자치도 서귀포시 표선면 성읍리 산 22,제주특별자치도 서귀포시 표선면 성읍리 산 22,"혼자,친구,맑음,경관/포토,휴식/힐링,액티비티,오름,사계절,자연경관,체험,도보여행,도보,레저/체험,포토스팟,어트랙션",어머니가 아들을 안은 형체 모지오름,33.393745,126.76842,,064-760-2913,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,26.0,표선,region2>26,Moji Oreum Volcanic Cone,17710.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1ce955b9-a8dd-4f54-bda1-eec9ce6c1096.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/328fb40a-6044-4741-8a67-befbffbd1108.jpg,4557.0
843,"맑음,여름,수영장,물놀이,목욕탕,용천수,실외,물놀이,1~2시간",CNTS_200000000007280,오래물,제주특별자치도 제주시 도두1동 2614-5,제주특별자치도 제주시 도공로 2,"맑음,여름,수영장,물놀이,목욕탕,용천수,자연경관",깊은 땅속에서 솟아오르는 용천수로 물의 양이 풍부하고 수질이 좋기로 유명해 마을을 상징하는 명물,33.5061061,126.4650426,,064-728-4951,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,오래물,2018052303312.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/31/6846c694-6893-4d77-88b3-75eb4fdbf665.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/31/85bb8164-b50f-47f4-a0e0-613bbdae4f5d.jpg,4552.0
844,"아이,여름,실외",CNTS_200000000007223,태웃개,제주특별자치도 서귀포시 남원읍 위미리 70-1,제주특별자치도 서귀포시 남원읍 태위로398번길 57,"아이,여름,자연경관,어린이",여유롭게 물놀이를 즐기며 해안절경을 감상할 수 있는 곳이다.,33.3060336,126.6580882,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,25.0,남원,region2>25,태웃개,2018052302274.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/12/ee8d8a4a-abc5-44fc-93ac-83b6ada45b88.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/12/8e681bee-6c56-448e-9a2a-2d619ff41309.JPG,4534.0
845,"부모,아이,문화유적지",CNTS_000000000019558,남두연대,제주특별자치도 제주시 애월읍 신엄리 2780-1,제주특별자치도 제주시 애월읍 신엄리 2780-1,"부모,아이,문화유적지,문화관광,역사유적,어린이",아름다운 주변에 둘러쌓인 해안 절벽 위에 세워진 연대,33.479195,126.35852,,064-728-2731,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,Namdu Signaling Site,5517.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1e7372af-63b3-4e86-b8f2-2a59311dbf7d.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2125d8dd-b8b7-414a-bd3d-0a0523208155.jpg,4532.0
846,"4.3,문화유적지",CNTS_000000000022852,곤흘동(곤을동) 마을터,제주특별자치도 제주시 화북1동 4438,제주특별자치도 제주시 화북1동 4438,"4.3,문화유적지,문화관광,제주4.3,역사유적,마을산책,마을관광,어트랙션",4.3 당시 주민들이 무차별 학살을 당하고 불태워진 곤흘동 마을,33.521984,126.55739,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,곤흘동(곤을동) 마을터,2019022594718.0,https://api.cdn.visitjeju.net/photomng/imgpath/202112/16/965fa772-dfa8-4cce-903a-804e4510da27.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/16/8f02b8d2-b4a1-45a4-b4ae-64c07d09e460.jpeg,4528.0
847,"친구,아이,문화공간,전시관",CNTS_200000000008156,대정현역사자료전시관,제주특별자치도 서귀포시 대정읍 상모리 3862-1,제주특별자치도 서귀포시 대정읍 상모대서로 17,"친구,아이,문화공간,전시관,실내관광지,문화관광,어린이,어트랙션",옛 대정면사무소를 활용해 만든 전시관,33.2251845,126.2563472,,,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,22.0,대정,region2>22,대정현역사자료전시관,2018052312448.0,https://api.cdn.visitjeju.net/photomng/imgpath/201901/18/0a556dc8-93f4-4d86-9485-a705080f9592.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201901/18/fb35c5d7-6b92-493c-bc42-3597922138d5.jpg,4512.0
848,휴식/힐링,CNTS_000000000018475,방일리공원,제주특별자치도 제주시 노형동 3812-1,제주특별자치도 제주시 정원로 50,"휴식/힐링,자연경관",한라대학교 탐라도서관 바로 옆에 생긴 도심형 공원,33.47767511759223,126.47673767354128,63088,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,11.0,제주시내,region1>11,방일리공원,3072.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/261c6a2a-c842-410d-9dd9-8a39f2fd3740.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b296eb59-dfe1-420d-ae44-682fcb8e2437.jpg,4512.0
849,"경관/포토,올레,공용주차장,실외",CNTS_200000000007218,중엄리새물,제주특별자치도 제주시 애월읍 애월리 2059-5,제주특별자치도 제주시 애월읍 애월해안로 10-2,"경관/포토,올레,자연경관,포토스팟",제주 제일의 해안용수를 볼 수 있는 곳 이다.,33.4654193,126.3169526,,,c1,관광지,contentscd>c1,region1,제주시,region>region1,12.0,애월,region1>12,중엄리새물,2018052302204.0,https://api.cdn.visitjeju.net/photomng/imgpath/201807/11/1fb4cbc0-809a-47cc-91e3-7be24311ec1f.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/11/8616bb01-c5a5-47ce-a00b-b1b4374470ed.JPG,4472.0
850,"오름,걷기/등산,흐림",CNTS_000000000021452,하논마르,제주특별자치도 서귀포시 서홍동 1003,제주특별자치도 서귀포시 서홍동 1003,"오름,걷기/등산,흐림",한반도 유일의 마르(Maar)형 분화구,33.252937,126.54583,,--,c1,관광지,contentscd>c1,region2,서귀포시,region>region2,21.0,서귀포시내,region2>21,하논마르,11310.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a0267b29-2e51-4560-9acd-d55f482c6ea2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9d5cb1d9-fbd9-4c1e-8cc2-20dd182dec28.jpg,4464.0
851,"걷기/등산,봄,가을",CNTS_000000000021491,추사 유배길 - 2코스 인연의 길,제주특별자치도 제주시 한경면 청수리 2186,제주특별자치도 제주시 한경면 낙수로 228-9,"걷기/등산,봄,가을,문화관광,도보여행,도보,어트랙션","추사의 편지, 차 등을 통해 추사의 인연을 떠올리는 길",33.319798,126.23731,63006,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,14.0,한경,region1>14,추사 유배길 - 2코스 인연의 길,11408.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/be17db6a-1f50-4551-a177-50aa74949635.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/aaa9a965-d06e-4015-b620-38ca004ef402.jpg,4459.0
852,"포구,일몰,해변,걷기,커플",CNTS_000000000021407,옹포포구,제주특별자치도 제주시 한림읍 옹포리,제주특별자치도 제주시 한림읍 옹포리,"포구,일몰,해변,걷기,커플,자연경관",제주올레 14코스에 위치한 일몰이 아름다우며 항아리를 닮은 포구,33.40058,126.255325,,--,c1,관광지,contentscd>c1,region1,제주시,region>region1,13.0,한림,region1>13,옹포포구,11244.0,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dedab2e5-7481-4f10-b02a-f4c466508ff7.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/766668ae-fd52-4b46-8fff-17d62e631551.jpg,4458.0
