contentsid,title,tag,introduction,contentscd.label,인기점수,자연,실외,피로도,산-바다,도보산채ㄱ,신나는,낮,인문학
CNTS_000000000021383,제주불교성지 순례길 절로 가는길 - 지계의 길,"걷기/등산,흐림,문화관광,도보여행,도보,어트랙션",'구도의 신행' 선인들이 함께 걸었던 길,관광지,3588,,,,,,,,
CNTS_200000000007465,쁘램 요가,"혼자,휴식/힐링,요가,플라잉요가,메디컬요가,빈야사요가,하타요가,테랍툴요가,어트랙션",제주 시내에서 만날 수 있는 쁘램 요가원의 테랍툴 요가를 소개한다. 이곳에서 체험할 수 있는 테랍툴 요가는 Therapy와 Tool의 합성어로 도구로 몸을 치유한다는 의미를 가지고 있다.,관광지,3586,,,,,,,,
CNTS_000000000021080,신창리포구,"포구,해변,문화유적지,커플,자연경관,역사유적",바다마을의 매력을 느낄 수 있는 포구,관광지,3568,,,,,,,,
CNTS_000000000018445,삼화포구,"포구,해변,문화유적지,자연경관,역사유적",삼양과 화북 사이에 위치한 포구,관광지,3564,,,,,,,,
CNTS_000000000021530,사계항,"문화유적지,맑음,역사유적",관광지와 가깝고 한적한 어촌마을 사계포구,관광지,3558,,,,,,,,
CNTS_200000000009412,까끄래기오름,"커플,혼자,친구,맑음,경관/포토,휴식/힐링,테마공원,액티비티,가을,오름,사계절,청년,중/장년,휴식/치유,자연경관,체험,도보여행,도보,레저/체험,포토스팟,어트랙션",조천읍 교래리에 있는 전망 좋은 오름,관광지,3554,,,,,,,,
CNTS_000000000021187,화북환해장성,"문화유적지,문화관광,역사유적",오랫동안 제주를 지켜주던 성벽에서 찾는 역사의 흔적,관광지,3552,,,,,,,,
CNTS_000000000019112,묵리해안포구,"포구,해변,문화유적지,문화관광,역사유적",묵리마을에 있는 작은 포구,관광지,3514,,,,,,,,
CONT_000000000500382,송죽사터,"문화유적지,아이,부모,혼자,친구,미술/박물관,올레,역사유적,어린이,어트랙션",정온의 절개를 소나무와 대나무에 비유하여 넋을 기린 송죽사 터,관광지,3498,,,,,,,,
CNTS_000000000021056,정주항,"항구,맑음",낭만적인 검은 화산 돌이 있는 정주항,관광지,3483,,,,,,,,
CNTS_000000000020301,클럽나인브릿지,"골프,액티비티,체험,레저/체험,어트랙션",명성에 품격을 더한 회원제 골프장,관광지,3466,,,,,,,,
CNTS_000000000021381,제주불교성지 순례길 절로 가는길 - 정진의 길,"걷기/등산,맑음,문화관광,도보여행,도보,어트랙션","참나를 찾아 떠나는 길, '수행의 신행'",관광지,3460,,,,,,,,
CONT_000000000500313,샘이오름,"오름,걷기/등산,맑음,자연경관,도보여행,도보",해송과 삼나무가 숲을 이루는 곳,관광지,3454,,,,,,,,
CONT_000000000500681,한남의숙터,"문화유적지,문화관광,역사유적,어트랙션",대정지역의 대표적인 3대 의숙 중의 하나로 민족교육을 실시했던 현대교육기관인 한남의숙이 세워졌던 곳,관광지,3440,,,,,,,,
CNTS_000000000022846,연미마을(오라리 방화사건 현장),"4.3,문화유적지,문화관광,제주4.3,역사유적,마을산책,마을관광,어트랙션",4·28 평화협상 사흘만인 5월 1일 벌어진 오라리 방화사건,관광지,3439,,,,,,,,
CONT_000000000500339,선족이오름(알선족이),"오름,걷기/등산,자연경관,도보여행,도보",아기자기한 등성이가 아름다운 곳,관광지,3434,,,,,,,,
CNTS_200000000011853,서귀포 하영올레,"휴식/힐링,휴식/치유,자연경관,체험,도보여행,도보","서귀포시가 원도심의 매력을 듬뿍 느낄 수 있는 도보코스. 제주관광공사와 서귀포시, 제주올레가 함께 개발하고 운영하는 이 하영올레는 '하영'이라는 말에서 유래하듯, 서귀포 원도심 주변의 풍부한 관광자원과 6개의 도심공원(걸매생태공원, 칠십리시공원, 새섬공원, 자구리공원, 정모시공원, 솜반천), 3개의 특화거리(이중섭거리, 칠십리음식특화거리, 아랑조을거리)를 융합하여 서귀포의 자연과 인문, 문화가 융합된 관광객과 도민 모두가 다양한 방법으로 즐길 수 있는 길로 구성되어있다.",관광지,3429,,,,,,,,
CNTS_200000000010435,제주고산리유적,"고산리,신석기시대,유적,토기,자연경관,문화관광,체험,역사유적,어트랙션","우리나라! 신석기시대  최초(最初), 최고(最古), 최애(最愛) 유적, 제주 고산리 유적!",관광지,3422,,,,,,,,
CNTS_200000000010477,함덕잠수함(이고제주),"액티비티,부모,아이,함덕,체험,레저/체험,어린이,수상레저,어트랙션","우리가족,연인끼리만 이용하는 신비로운 바다속 체험, 잠수함과 요트를 동시에!",관광지,3404,,,,,,,,
CNTS_000000000022863,터진목 & 성산면 4·3희생자 위령비,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션","4.3사건 당시 성산, 구좌면 관내 주민들이 총살됐던 학살터.",관광지,3399,,,,,,,,
CNTS_200000000010373,신풍리 밭담길,"밭담,성산,신풍리,농촌체험마을,자연경관,문화관광,체험,도보여행,도보,언택트","성산읍 신풍리는 '새롭고 풍요로운 마을을 지향한다'는 뜻을 가지고 있는는 반농반어촌 마을로, 전통문화와 생활풍속이 오늘날까지 살아있는 '어멍아방(어머니, 아버지)잔치마을'로 알려져 있다.",관광지,3378,,,,,,,,
CNTS_200000000010957,새별헤이요목장,"커플,친구,아이,맑음,휴식/힐링,테마공원,체험관광,휴식/치유,자연경관,체험,어린이,어트랙션","새별오름 인근에 위치한 새별헤이요목장은 알파카, 말, 당나귀, 염소, 양들과 만날 수 있는 목장이다. 귀여운 동물친구들과 즐거운 추억을 만들어보자.",관광지,3370,,,,,,,,
CNTS_000000000022859,이덕구 산전,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",토벌대의 학살을 피해 숨어든 피난민들의 피난처,관광지,3368,,,,,,,,
CNTS_200000000009487,제원한의원,의료관광,"한국 고유의 의학인 사상체질의학을 전문으로 진료하고 있다. 사상체질을 검사하고 확진한 뒤 사상체질에 맞는 음식과 생활법을 안내한다. 
또 전통적인 기법이 살아있는 왕뜸, 부항, 수지침요법의 효능을 직접 체험할 수 있다.",관광지,3359,,,,,,,,
CNTS_000000000022009,건강장수마을 산양리 농어촌체험마을,"체험관광,아이,흐림,사계절,체험,마을산책,마을관광,어린이,어트랙션","건강한 밥상, 건강한 삶이 있는 건강장수마을",관광지,3320,,,,,,,,
CNTS_200000000008916,올레캠프 본점 알파캠프,"커플,혼자,친구,휴식/힐링,체험관광,액티비티,청년,휴식/치유,자연경관,체험,레저/체험,캠핑,캠핑장,언택트,어트랙션","알파캠프는 한달동안 제주도 올레길을 완주할 수 있도록 지원해주는 국내 유일의 트레킹 여행 지원캠프이다.
숙식과 교통은 물론 올레 전문가의 안내까지 제공하는 신개념 트레킹 캠프이다.",관광지,3308,,,,,,,,
CNTS_000000000021436,천주교 순례길 - 신축화해길,"걷기/등산,봄,가을,문화관광,도보여행,도보,어트랙션",황사평 성지로부터 별도봉을 거쳐 제주중앙성당에 다다르는 역사적 화해의 순례길,관광지,3302,,,,,,,,
CNTS_000000000022885,주정공장(동척회사) 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4.3사건 당시 수용소로 활용한 동양척식주식회사 제주주정공장.,관광지,3292,,,,,,,,
CNTS_200000000009273,제주토종흑염소목장,"부모,커플,친구,아이,맑음,체험관광,흑염소,동물먹이주기,체험,애견동반,자연경관,어린이,어트랙션,어린이동물농장",흑염소 먹이주기 체험장 및 최대 편백숲 군락지,관광지,3277,,,,,,,,
CNTS_000000000021101,연대포구,"포구,부모,아이,친구,문화유적지,해변,역사유적,어린이",연대마을에 있는 한적한 포구,관광지,3274,,,,,,,,
CNTS_200000000009489,아침한의원 ,의료관광,"제주도 서쪽 한림읍에 위치한 한의원으로, 한의학박사 한방내과전문의 원장이 진료하고 있다. 현대인들의 만성적인 어깨통증, 피로, 두통, 어지럼증, 불면증 등을 침과 한약 등 한의학적 치료법으로 효과적으로 치료하고 있다. 또한 우리 몸의 여러가지 증상이나 만성적인 질환들을 체질적인 특징으로 체계화한 한국 고유의 사상체질의학 치료도 하고 있다. ",관광지,3272,,,,,,,,
CNTS_200000000009486,제주우리병원,의료관광,"척추ㆍ관절 치료로 특화된 병원으로서, 각 분야 최고의 실력을 가진 전문의사들이 입체적 협진 치료시스템을 통해 신뢰할 수 있는 최상의 의료 서비스를 제공한다. 
제주도의 지리적인 특성으로, 척추ㆍ관절 환자의 One stop System( 진료-검사ㆍ결과 )을 도입하여 당일 입원 당일 퇴원이 가능하며, 최소한의 보존적 치료만으로도 회복될 수 있는 기회를 제공하고 있다. 
척추ㆍ관절 질환의 최소절개, 최소침습, 무수혈 치료를 원칙으로, 내시경치료를 전문적으로 시행하는 병원이다.",관광지,3260,,,,,,,,
CNTS_000000000021031,추자연도교,걷기/등산,상추자도와 하추자도를 잇는 추자 연도교,관광지,3243,,,,,,,,
CNTS_200000000010013,제주아리랑 NEW 혼,"공연,태권도,실내관광지,체험,문화관광,어트랙션","2018 평창동계올림픽 공식 초청 작품으로 신명나는 제주아리랑과 환장적인 태권뮤지컬, 두드림, 한국무용을 감상할 수 있다.",관광지,3233,,,,,,,,
CNTS_000000000022031,서귀본향당,"문화유적지,문화관광,역사유적,어트랙션","·향토기념물유산 제3호
· 올레6코스
관광 전설 올레 보호",관광지,3198,,,,,,,,
CNTS_200000000010800,마라도 섬투어,"겨울,마라도,자연경관,체험,도보,도보여행,언택트,포토스팟,섬속의섬,어트랙션","최남단 마라도 섬투어는 주민이 직접 안내자 겸 해설사가 되어 무인도 시절부터 지금까지 이어진 마라도의 자연과 문화, 역사, 생활사를 들려주는 섬투어 프로그램이다. 선착장이 생기기 전, 제주도에서 정기적인 여객선이 왕래하기 이전 시절의 이야기, 마라도 섬 전체의 안녕을 기원하는 할망당의 당문화, 석달 열흘 넘게 꺼지지 않은 불을 피해 바다 건너로 도망친 뱀 이야기 등 마라도에 얽힌 설화와 재미있는 섬 이야기를 주민이 직접 들려주는 해설 프로그램으로 토박이가 아니고서는 알기 힘든 리얼한 스토리를 들을 수 있어 인기가 많다.",관광지,3193,,,,,,,,
CNTS_200000000008075,칠머리길,"휴식/힐링,걷기/등산,자연경관,체험,도보여행,도보,어트랙션","칠머리당 터를 만나 볼 수 있는 제주의 옛 골목길
",관광지,3184,,,,,,,,
CNTS_000000000020982,신양포구,"포구,해변,문화유적지,맑음,자연경관,역사유적",성산일충봉과 섭지코지가 한눈에 보이는 신양포구,관광지,3174,,,,,,,,
CNTS_200000000010801,질그랭이센터,"겨울,체험,마을관광,어트랙션","구좌읍 세화리 마을주민 477명이 모여 만든 세화마을협동조합이 멋진 풍광의 세화리 바닷가에 질그랭이센터를 오픈했다. 지상 4층 규모로 건축된 질그랭이센터는 1층은 세화리사무소가 업무를 보는 공간과 여행자센터가 있고, 2층에는 카페와 지구별가게, 3층은 공유오피공간과 세미나실이 있어 대관하고 있으며 4층은 세화밖거리(숙박시설)를 갖추고 있다.",관광지,3169,,,,,,,,
CNTS_000000000021043,신양항(하추자항),"올레,여자,남자,맑음",제주올레길 18-1코스의 시작과 끝을 함께하는 곳,관광지,3161,,,,,,,,
CNTS_200000000009484,한국건강관리협회제주특별자치도부,의료관광,"감염병 예방 및 관리, 비전염성 만성질환의 조기 발견과 예방을 위한 효율적인 건강검진을 위하여 진료과목별 전문 의료진과 우수한 의료 인력, MRI, 128ch MDCT, HD급 내시경검사기 등 최첨단 의료장비를 갖추고 있으며, 
고객중심의 의료 서비스를 제공하기 위해 검진 예약에서부터 검진 과정 그리고 검진 후 관리까지 완벽한 시스템을 구축하여 안전, 안심, 신속, 정확한 고품격 건강검진을 제공하고 있다.",관광지,3160,,,,,,,,
CNTS_200000000009501,궁대오름(궁대악),"부모,커플,친구,경관/포토,휴식/힐링,테마공원,오름,사계절,청년,중/장년,휴식/치유,자연경관,도보여행,도보,포토스팟","오름의 모양새가 마치 활처럼 생기고, 오름 허리에 활(궁·弓)자 모양의 띠가 둘러져 있어 궁대오름, 한자로 궁대악(弓帶岳)으로 불리는 오름.
",관광지,3156,,,,,,,,
CNTS_200000000010698,더힐하우스스파,"힐링,스파,어트랙션","제주의 청정을 그대로 유지한 자연의 품에 안겨 그 속에서 휴식과 회복, 그로부터 신체 나이를 되돌리는 데 도움을 주는 자연주의 스파, 더힐하우스스파가 바로 그곳이다. 더힐하우스스파는 블랙스톤 골프호텔 단지 내에 위치하고 있으며 편안한 분위기와 현대식 시설을 갖춘 전문 스파다. ",관광지,3151,,,,,,,,
CNTS_000000000018483,뒤굽은이오름,"커플,친구,맑음,오름,자연경관,도보여행,도보",뒤가 굽은 오름이라는 뜻으로 후곡악이라고 부르는 오름,관광지,3139,,,,,,,,
CNTS_000000000022880,한모살 (표선백사장),"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션"," 4·3 당시 표선면, 남원면 일대 주민들이 희생됐던 일상적인 총살장",관광지,3123,,,,,,,,
CNTS_000000000020989,태흥포구,"부모,커플,혼자,친구,휴식/힐링,해변,자연경관",잔잔한 바다와 함께 걷는 길,관광지,3120,,,,,,,,
CNTS_200000000009865,라온주 실내체험동물원,"아이,테마공원,실내관광지,체험,어린이,어트랙션,어린이동물농장","더마파크 안에 자리한 라온주(ZOO)는 포유류와 파충류, 조류, 어류에 이르기까지 전 세계의 다양한 동물을 만나는 실내체험동물원이다. 약 50여 종의 동물들이 있으며 실내 공간이기 때문에 비가 오거나 날씨가 궂은 날에도 언제든 관람이 가능하다. ",관광지,3094,,,,,,,,
CNTS_000000000022871,영모원,"문화유적지,문화관광,역사유적,어트랙션",4·3희생자의 신위를 한 곳에 모심으로써 화해와 상생의 표본이 된 곳.,관광지,3093,,,,,,,,
CNTS_200000000009863,제주미래교육연구원 과학탐구체험장,"아이,부모,어린이,어트랙션",제주미래교육연구원 과학탐구체험장은 한라산이 올려다 보이는 산록북로 가운데 위치해있다. 한라산을 옆에 두고 달리다 보며 어느새 과학탐구체험장에 닿는다. 이곳에는 아이들은 물론 어른들도 흥미롭게 관람할 수 있는 시설들이 많다. ,관광지,3071,,,,,,,,
CNTS_000000000022861,성산초등학교 서청특별중대 주둔지,"문화유적지,맑음,4.3,문화관광,제주4.3,역사유적,어트랙션",성산 주민들의 아픈 기억을 간직한 곳.,관광지,3062,,,,,,,,
CNTS_200000000010375,무릉자전거도로(환상자전거길 3구간),"자전거,환상자전거도로,무릉,신창,해거름마을공원,라이딩,자연경관,체험,언택트,어트랙션,드라이브","해거름마을공원에서부터 송악산까지 이어지는 환상자전거길 3구간은 제주 소규모 어항 중에 가장 핫플레이스인 판포포구, 해상풍차로 해안도로의 아름다움을 더한 신창풍차해안도로, 제주 대표 일몰의 명소 수월봉, 차귀도, 만남의 즐거움을 가진 대정오일시장, 고즈넉한 여유를 가진 송악산까지 다양한 제주의 아름다움을 만나고 즐길 수 있는 코스이다.",관광지,3052,,,,,,,,
CNTS_200000000008015,금붕사,"문화유적지,사찰,휴식,절,실내관광지,체험,역사유적,어트랙션","구좌읍 하도리에 있는 한국불교 태고종 사찰.
",관광지,3052,,,,,,,,
CNTS_200000000009870,멍멍플레이스,"반려견,카페,음식,어트랙션",애월읍 중산간 마을에 위치한 멍멍 플레이스는 애견인을 위한 최고의 숙소로 꼽힌다. 강아지와 편안하게 쉴 수 있는 잠자리는 물론 잔디밭에서 맘껏 뛰어 다닐 수 있는 최적의 환경을 갖추고 있다. 반려견과 제주 여행을 계획한다면 한번 눈여겨 볼 필요가 있다. ,관광지,3010,,,,,,,,
CNTS_000000000021409,별도포구,"포구,해변,문화유적지,자연경관,역사유적","제주의 관문, 역사 속의 별도포구",관광지,2999,,,,,,,,
CNTS_200000000007283,신엄포구,"커플,일몰,사계절,포구,자연경관",애월해안도로와 올레길 16코스 내에 위치한 포구이다.,관광지,2962,,,,,,,,
CNTS_200000000008831,제주사랑방(제주책방),"부모,커플,혼자,친구,아이,휴식/힐링,미술/박물관,체험관광,청년,중/장년,노년,휴식/치유,도서관,책방,어린이,어트랙션","누구나 이용할 수 있는 제주사랑방(제주책방)
",관광지,2948,,,,,,,,
CNTS_200000000007288,동귀방파제,"여름,일몰,해변,낚시,자연경관,어트랙션",하귀입구 사거리에서 포구 방향으로 가면 보이는 조그마한 방파제,관광지,2938,,,,,,,,
CNTS_200000000009471,THE WE,의료관광,"대한민국 최초로 호텔과 헬스케어 서비스가 융합된 모델로써, 아픈 곳을 치료하는 것을 넘어 건강증진센터의 내적인 안티에이징과 뷰티센터의 심미적인 안티에이징 등 다양한 헬스케어 프로그램을 운영하고 있으며, 
WE 호텔과 함께 운영된다는 점에서 헬스케어 서비스와 5성 호텔 서비스를 결합한 원스톱 서비스를 제공하고 있다.",관광지,2902,,,,,,,,
CNTS_200000000007222,삼양 셋다리물,"여름,아이,용천수,노천탕,자연경관,체험,어린이,수상레저",용천수가 나오는 노천탕.,관광지,2888,,,,,,,,
CNTS_000000000021194,별도연대,"문화유적지,맑음,문화관광,역사유적,어트랙션",외적의 침입을 막던 별도연대,관광지,2882,,,,,,,,
CNTS_200000000009485,이편한치과,의료관광,"아름다운 한라산이 시원하게 펼쳐지는 멋진 환경과 깨끗한 시설 및 첨단 장비들을 갖추고 전문 진료진들과 함께 믿을 수 있고 편안한 치료를 위해 최선을 다하고 있다. 특히 투명고정, 치아미백, 심미보철치료와 같은 안모의 심미개선과 기능향상을 위한 연구에 많은 시간과 노력을 기울이고 있다. 흐르는 시냇물처럼 언제나 깨끗하고 새로운 지식을 탐구하며 수준 높은 진료를 제공하도록 노력한다.",관광지,2880,,,,,,,,
CNTS_200000000010696,한화리조트 테라피센터,"스파,힐링,숙소,리조트,어트랙션","제주시 동쪽 중산간 지역으로 공기와 풍광 좋은 아름다운 곳에 한화리조트가 있다. 리조트가 운영하는 테라피센터는 일반적인 리조트의 사우나와는 사뭇 다른 힐링과 치유 위주의 시설을 갖추고 있다. 
",관광지,2835,,,,,,,,
CNTS_200000000009895,서귀포농업기술센터 제주농업생태원,"테마공원,전시와 행사,자연경관,어트랙션","서귀포 중산간에 자리한 서귀포농업기술센터 제주농업생태원은 감귤에 관한 모든 궁금증을 풀어주는 곳이다. 넓은 부지에 제주감귤홍보관과 감귤품종전시실, 감귤숲길, 감귤따기 체험장 등을 갖추고 있다.",관광지,2834,,,,,,,,
CNTS_000000000018843,예절이오름(여절악),"커플,혼자,친구,맑음,오름,봄,가을,자연경관,도보여행,도보",정상에서 바라보는 말굽형 모양의 예절이오름,관광지,2832,,,,,,,,
CNTS_000000000022068,백제사,"실내,문화유적지,흐림,맑음,사계절,문화관광,역사유적,어트랙션",자연친화적인 한국의 사찰문화를 체험할 수 있는 도량이다.,관광지,2797,,,,,,,,
CNTS_200000000007536,걸서악오름,"친구,맑음,경관/포토,오름,자연경관,도보여행,도보,포토스팟","시원한 하례리 마을 풍경과 범섬, 섭섬 풍경을 한 번에 볼 수 있는 걸서악오름",관광지,2780,,,,,,,,
CNTS_000000000022857,영남동,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4·3 때 토벌대의 초토화작전으로 사라져버린 중산간 마을.,관광지,2751,,,,,,,,
CNTS_200000000009853,비양도 연평리 야영지,"맑음,흐림,자연경관,체험,캠핑,캠핑장,언택트,어트랙션",우도가 품은 작은 섬 비양도에 있는 야영지,관광지,2730,,,,,,,,
CNTS_200000000010135,애월스쿠버다이빙스쿨,"애월,스쿠버다이빙,다이빙,마린스포츠,체험,레저/체험,수상레저,어트랙션","애월스쿠버 체험다이빙, 초급자격증부터 고급과정까지 교육",관광지,2704,,,,,,,,
CNTS_000000000022851,4·3해원방사탑,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",다시는 이 땅에 4․3과 같은 비극이 재발되지 않도록 돌을 쌓아 만든 방사탑,관광지,2704,,,,,,,,
CNTS_000000000022033,대림리선돌,"문화유적지,문화관광,역사유적,어트랙션",· 올레15코스,관광지,2684,,,,,,,,
CNTS_200000000010293,제주도공방노꼬메,"공방,구제주,체험프로그램,체험,쇼핑,상점/상가,어트랙션",다양한 핸드메이드 공예를 체험을 할수 있는 공간 ,관광지,2682,,,,,,,,
CNTS_200000000007464,밸런싱 요가,"혼자,필라테스,메디컬요가,요가,어트랙션",잔잔한 호흡의 요가와 함께 기구를 활용한 필라테스를 즐겨보자. 제주 시내 아라동에 있는 밸런싱요가에서는 다양한 프로그램을 체험할 수 있다.,관광지,2648,,,,,,,,
CNTS_000000000021024,상추자마을길,"커플,친구,맑음,걷기,도보여행,도보,마을산책,마을관광",상추자도의 제주올레길18-1코스의 초입,관광지,2646,,,,,,,,
CNTS_000000000022854,9연대 본부 옛터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",모슬포의 역사를 보여주는 곳.,관광지,2631,,,,,,,,
CNTS_200000000011435,제주안전체험관,"아이,테마공원,체험관광,실내관광지,체험,어린이,어트랙션","지상 3층, 연면적 5,376제곱미터의 규모로 누구나 쉽게 재난을 경험하고 극복하는 방법을 배울 수 있도록 다양한 안전체험 프로그램을 갖추고 있다.
",관광지,2624,,,,,,,,
CNTS_200000000007159,신산신양해안도로 (해산물),"부모,커플,친구,경관/포토,휴식/힐링,드라이브,사계절,청년,중/장년,노년,휴식/치유,제주해산물,해산물,자연경관,포토스팟",해녀에게 직접 공수 받은 해산물을 편하게 즐길 수 있는 포장마차가 있는 신산리 해안도로,관광지,2618,,,,,,,,
CNTS_200000000010699,이음새,"체험,염색체험,힐링,어트랙션","쪽빛 하늘 아래 감귤밭에 직접 만든 쪽빛 손수건을 널었다. 내 친구는 감물 염색으로 만든 조그만 파우치를 말렸다. 전통 감귤밭에서 감귤따기체험, 전통 감물염색체험을 통해 자신만의 작품을 만들어 볼 수 있는 곳이 있다. 제주의 천연 염색 기법을 그대로 활용한 서귀포시 남원읍 위미리에 위치한 천연염색체험장 '이음새' 교육농장이다.",관광지,2615,,,,,,,,
CNTS_000000000022844,박성내,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",1948년 12월 제주 4.3사건 토벌대의 학살터,관광지,2572,,,,,,,,
CNTS_200000000009479,썬플라워의원,의료관광,국내외 고객 및 환자를 대상으로 최고의 안티에이징 의료서비스와 성형 및 메디컬스킨케어를 제공하고 있다. 건강과 아름다운 외모로 고객의 삶의 질을 높이는 것을 목표로 천혜의 자연에서 누리는 힐링과 개인별 맞춤 의료프로그램으로 효과적인 관리와 결과를 약속한다. ,관광지,2562,,,,,,,,
CNTS_000000000021507,대수포구,"포구,해변,문화유적지,자연경관,역사유적",비양도가 보이는 작고 아담한 포구,관광지,2554,,,,,,,,
CNTS_000000000021507,대수포구,"포구,해변,문화유적지,자연경관,역사유적",비양도가 보이는 작고 아담한 포구,관광지,2554,,,,,,,,
CNTS_200000000009871,브레이브독스,"반려견,카페,음식,어트랙션","브레이브 독스는 반려견을 위한 모든 것을 갖춘 곳이다. 반려견과 잠시 쉬어갈 수 있는 카페부터 유치원과 호텔, 애견 미용까지 한 곳에서 모두 해결할 수 있다. 그야말로 강아지들을 위한 원스톱 공간이다. ",관광지,2552,,,,,,,,
CNTS_000000000022868,불카분낭 (불타버린 나무),"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",선흘리가 초토화되면서 같이 탔지만 지금껏 살아있는 나무,관광지,2537,,,,,,,,
CNTS_000000000022867,임문숙 가족 헛묘,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",동광육거리 인근 밭에 조성된 희생자 9명의 헛묘,관광지,2507,,,,,,,,
CNTS_000000000022853,대정면 4.3사건 위령비,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4.3 사건 당시 죽은 주민의 원혼을 달래기 위해 세워진 비,관광지,2495,,,,,,,,
CNTS_200000000010797,스위트호텔 아로마,"겨울,스파,호텔,체험,어트랙션","스위트호텔 아로마는 추운 겨울여행으로 지친 다리와 몸을 따뜻하게 풀어주는 케어서비스를 제공하며, 중문관광단지에 위치해 쉽게 찾을 수 있다.  중문관광단지 내에 위치한 스위트호텔 아로마는 주변에 호텔 롯데와 신라호텔, 하얏트 등과 근접해 있다. 그럼에도 특급호텔에서 이용할 수 있는 테라피와 비교해 가장 저렴한 이용료와 오랜 경험의 노하우에 따른 케어서비스로 젊은 고객들에게 인기가 높은 아로마 전문샵이다.",관광지,2489,,,,,,,,
CNTS_200000000010796,롯데호텔 브이스파,"겨울,스파,체험,호텔,어트랙션","서귀포시 중문관광단지의 롯데호텔제주는 프리미엄급으로 잘 알려진 휴양시설. 이 곳 별관 1층에 위치한 브이스파는 1905년부터 명성을 이어온 스위스 프리미엄 안티에이징 브랜드 ‘발몽(Valmont)’과 딸라소 테라피의 리더, 프랑스 No.1 해양성 코스메틱 브랜드 ‘딸고(Thalgo)’를 전문으로 사용하는 고품격 스파라고 할 수 있다. 전문교육을 이수한 테라피스트의 섬세한 손길로 진행되는 다양한 프로그램과 고객 한 분만을 위한 프라이빗 서비스는 여행이나 과중한 피로에 지친 몸과 마음의 균형을 찾게 해준다.",관광지,2481,,,,,,,,
CNTS_200000000008894,바구스서핑스쿨,"서핑,서핑스쿨,체험,스포츠,해양스포츠,수상레저,어트랙션",공항에서 가장 가깝고 말등대로 유명한 이호테우해변에서 배우는 서핑,관광지,2444,,,,,,,,
CNTS_000000000022878,중문리 신사터,"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",4·3 당시 토벌대에 의해 지역 주민들이 일상적으로 학살 당한 곳,관광지,2443,,,,,,,,
CNTS_200000000009551,한라의향기,"체험,감귤,감귤따기,자연경관,어트랙션",감귤체험장,관광지,2436,,,,,,,,
CNTS_000000000022872,종남마을,"4.3,문화유적지,문화관광,제주4.3,역사유적,마을산책,마을관광,어트랙션",와산리 재건 이후 당시 4·3 때 잃어버린 마을 중에서 유일하게 집 담이 남아있는 마을,관광지,2403,,,,,,,,
CNTS_200000000012059,노형수퍼마켙,"부모,커플,혼자,친구,아이,휴식/힐링,테마공원,미술/박물관,사계절,전시와 행사,실내관광지,문화관광,어린이,어트랙션","리가 사는 세상과 또 다른 세상을 연결 시켜주는 잃어버린 문, 1981년 어느날 노형수퍼마켙에 이 불안정한 문이 열려 제주의 색을 모두 빨아들인다. 문의 힘이 점점 커지면서 수퍼마켙조차 색을 잃어버렸지만 수퍼마켙의 중심엔 빨아들인 색깔들로 인해 이 세상에서는 볼 수 없는 신비로운 광경이 펼쳐지고 있다. 어쩌면 유치하지만, 한편으론 유쾌하고, 마지막에는 신비로움이 느껴지는 수퍼마켙 세상으로 들어가 보자.",관광지,2390,,,,,,,,
CNTS_200000000010815,김택화미술관,"미술관,제주풍경,화방,실내관광지,문화관광,어트랙션",제주 김택화 미술관,관광지,2388,,,,,,,,
CNTS_000000000022886,제주시 충혼묘지 4·3추모비(박진경 추도비),"4.3,문화유적지,문화관광,제주4.3,역사유적,어트랙션",제주시 충혼묘지에 세워진 박진경 대령 추도비.,관광지,2380,,,,,,,,
CNTS_000000000021034,예초리,"친구,혼자,커플,휴식/힐링,올레","묵리, 신양 2리와 함께 하추자도에 위치한 마을",관광지,2379,,,,,,,,
CNTS_000000000022010,조수리 농어촌체험마을,"체험관광,아이,흐림,사계절,마을산책,마을관광,어린이,어트랙션",,관광지,2356,,,,,,,,
CNTS_200000000012094,제주어울림감귤체험농장,"체험관광,체험,어트랙션",서귀포시 성산읍 소재한  단일 규모로 넓은 노지 감귤 따기 체험 농장 ,관광지,2336,,,,,,,,
CNTS_200000000010374,북촌리 4.3길,"4.3,길,도보,북촌,너븐숭이,자연경관,문화관광,체험,제주4.3,역사유적,도보여행,언택트",북촌리는 조천면의 동쪽 끝에 자리 잡은 해변마을이다. ,관광지,2310,,,,,,,,
CNTS_200000000008012,새시물,"휴식/힐링,자연경관",상명리 주민들의 식수로 쓰였던 마을 샘터,관광지,2304,,,,,,,,
